No;Group;Generic name;Canonical_Smiles;PubChem ID;PubMed ID
C_542;Control;A-443654;CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OCC(CC4=CNC5=CC=CC=C54)N;10172943;19465931
C_543;Control;CHEMBL1785003;C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)OC4=CC=CC=C4CCC(=O)N)C5=CC=C(C=C5)F;53239984;PubChem Bioassay
C_544;Control;GW580496A;CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC=CC=C5)Br;57391094;PubChem Bioassay
C_545;Control;GW580509X;CCS(=O)(=O)C1=CC(=C(C=C1)OC)NC2=NC=C(O2)C3=CC(=CC=C3)OC;5329860;PubChem Bioassay
C_546;Control;GW581744X;C1=CC(=CC=C1C2=NN3C=C(C=CC3=C2C4=NC(=NC=C4)NCCCO)C(=O)N)F;10272700;PubChem Bioassay
C_547;Control;GW581744X;C1=CC2=C(C=NN2N=C1)C3=NC(=NC=C3)NCC(F)(F)F;10286242;PubChem Bioassay
C_548;Control;GW583373A;C1CS(=O)CCN1CC2=CC=C(O2)C3=CC4=C(C=C3)N=CN=C4NC5=CC(=C(C=C5)OCC6=CC=CC=C6)Cl;57403319;PubChem Bioassay
C_549;Control;GW589961A;COC(=O)NC1=NC2=C(N1)C=C(C=C2)OC3=CC=C(C=C3)NC(=O)NC4=CC(=CC=C4)Cl;57394599;PubChem Bioassay
C_550;Control;GW607049C;COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=C(C=C3)NC(=O)NC4=C(C=CC(=C4)C(F)(F)F)F;56604030;PubChem Bioassay
C_551;Control;GW607117X;CC1=C(C=C(C=C1)C2=NN=C(O2)C)C3=CC=C(C=C3)C(=O)NC4=CC=CC(=C4)C#N;10200651;PubChem Bioassay
C_552;Control;GW612286X;CC1=C2C=CC(=CC2=NN1)NC3=NC(=NC=C3)NC4=CC(=C(C(=C4)OC)OC)OC;9822610;PubChem Bioassay
C_553;Control;GW618013A;CN(C)CCCNC1=NC=CC(=N1)C2=C3C=CC(=CN3N=C2C4=CC=C(C=C4)F)C(F)(F)F;56603987;PubChem Bioassay
C_554;Control;CHEMBL1785004;C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)OC4=CC(=C(C=C4)F)F)C5=CC=C(C=C5)F;15872408;PubChem Bioassay
C_555;Control;GW621431X;CCS(=O)(=O)C1=CC(=C(C=C1)OC)NC2=NC=C(O2)C3=CC(=CC=C3)C(=O)C;5329868;PubChem Bioassay
C_556;Control;GW621823A;CCCN(CCS(=O)(=O)C)CC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl;57398153;PubChem Bioassay
C_557;Control;GW621970X;CCS(=O)(=O)C1=CC(=C(C=C1)OC)NC2=NC=C(O2)C3=CC(=CC=C3)F;5329861;PubChem Bioassay
C_558;Control;GW622055X;CCS(=O)(=O)C1=CC(=C(C=C1)OC)NC2=NC=C(O2)C3=CC=CC=C3Cl;5329857;PubChem Bioassay
C_559;Control;GW627512B;COC1=CC(=CC(=C1OC)OC)NC2=NC=C(O2)C3=CC=CC=C3;5329854;PubChem Bioassay
C_560;Control;GW627834A;C1=CC=C(C=C1)C2=CN=C(O2)NC3=CC=CC(=C3)C#N;11392350;PubChem Bioassay
C_561;Control;GW631581B;COC1=CC(=CC(=C1)NC2=NC=C(O2)C3=CC=CC=C3)OC;5329853;PubChem Bioassay
C_562;Control;GW632046X;CC1=CC(=CC=C1)NC2=NC=C(O2)C3=CC=CC=C3;5329849;PubChem Bioassay
C_563;Control;GW633459A;C1=CC=C(C=C1)S(=O)(=O)CCNCC2=CC=C(O2)C3=CC4=C(C=C3)N=CN=C4NC5=CC(=C(C=C5)OCC6=CC(=CC=C6)F)Cl;57391095;PubChem Bioassay
C_564;Control;GW641155A;C1=CC=C(C=C1)C2=CN=C(O2)NC3=CC=C(C=C3)OC4=CC=CC=C4;57400544;PubChem Bioassay
C_565;Control;CHEMBL1789961;COC1=C(C=CC(=C1)C=NNC2=C3C=NN(C3=NC=N2)C4=CC=CC=C4)O;3805075;PubChem Bioassay
C_566;Control;GW642125X;COC1=CC=C(C=C1)C2=COC3=NC=NC(=C23)N;5329801;PubChem Bioassay
C_567;Control;GW642138X;COC1=CC=C(C=C1)C2=CC3=C(N=CN=C3O2)N;5329802;PubChem Bioassay
C_568;Control;GW643971X;COC1=C(C=CC(=C1)C=NNC2=C3C=NN(C3=NC=N2)CC4=CC=CC=C4)O;136091540;PubChem Bioassay
C_569;Control;GW644007X;CC(C)N1C2=NC=NC(=C2C=N1)NN=CC3=CC(=C(C=C3)O)OC;135778714;PubChem Bioassay
C_570;Control;GW654652C;CCS(=O)(=O)C1=CC(=C(C=C1)OC)NC2=NC=CC(=N2)N(C)C3=CC4=NNC(=C4C=C3)C;57395310;PubChem Bioassay
C_571;Control;GW654652C;CS(=O)(=O)CCNCC1=NC(=CS1)C2=CC3=C(C=C2)N=CN=C3NC4=CC=C(C=C4)OCC5=CC(=CC=C5)C(F)(F)F;57395317;PubChem Bioassay
C_572;Control;GW659386A;COC(=O)NC1=NC2=C(N1)C=C(C=C2)OC3=CC=CC(=C3)NC(=O)NC4=C(C=CC(=C4)C(F)(F)F)F;57399798;PubChem Bioassay
C_573;Control;GW659893X;C1=CC(=CC(=C1)F)COC2=C(C=C(C=C2)NC3=NC=NC=C3C#CC4=CC=C(C=C4)N)Cl;11669455;PubChem Bioassay
C_574;Control;GW673715X;CCC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)OC3=CC4=C(C=C3)N=C(N4)NC(=O)OC;10160775;PubChem Bioassay
C_575;Control;GW678313X;CCS(=O)(=O)C1=CC(=C(C=C1)OC)NC2=NC=C(O2)C3=CC=CC(=C3)C4=CC=CC=C4F;5329875;PubChem Bioassay
C_576;Control;GW679410X;COC1=CC=C(C=C1)C2=NC=CC(=C2)C3=C(NN=C3)C4=CC=CC=N4;9901964;PubChem Bioassay
C_577;Control;GW680908A;COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)NC(=O)NC4=C(C=CC(=C4)C(F)(F)F)F;57398147;PubChem Bioassay
C_578;Control;GW680975X;C1=CC=NC(=C1)C2=C(C=NN2)C3=CC(=NC=C3)C4=CC=C(C=C4)F;9858084;PubChem Bioassay
C_579;Control;GW682841X;CC(C)C1=CC=C(C=C1)C2=NC=CC(=C2)C3=C(NN=C3)C4=CC=CC=N4;11717091;PubChem Bioassay
C_580;Control;GW683134A;C1=COC(=C1)C(=O)NC2=NC3=C(N2)C=C(C=C3)OC4=CC=C(C=C4)NC(=O)NC5=C(C=CC(=C5)C(F)(F)F)F;57396350;PubChem Bioassay
C_581;Control;GW693881A;C1=CC(=CC(=C1)F)COC2=C(C=C(C=C2)NC3=NC=NC4=C3SC(=C4)C5=CC=CN5)Cl;57401575;PubChem Bioassay
C_582;Control;GW693917A;COC(=O)NC1=NC2=C(S1)C=C(C=C2)OC3=CC=C(C=C3)NC(=O)NC4=C(C=CC(=C4)C(F)(F)F)F;57401572;PubChem Bioassay
C_583;Control;GW694234A;COC(=O)NC1=NC2=C(N1)C=C(C=C2)OC3=CC=C(C=C3)NC(=O)NC4=CC(=CC=C4)Br;57396351;PubChem Bioassay
C_584;Control;GW694590A;COC(=O)NC1=NC2=C(N1)C=C(C=C2)OC3=CC=C(C=C3)NC(=O)NC4=CC=CC=C4;57396352;PubChem Bioassay
C_585;Control;GW701032X;CC1=C(C=C(C=C1)C2=NN=C(O2)C)C3=CC=C(C=C3)C(=O)NCC4=CC=C(C=C4)OC;10158653;PubChem Bioassay
C_586;Control;CHEMBL1794052;COC(=O)C1=CC2=C(C=C1)NC(=O)C2=CC3=CC(=C(C(=C3)Br)O)Br;53239955;PubChem Bioassay
C_587;Control;GW701427A;COC(=O)NC1=NC2=C(N1)C=C(C=C2)OC3=CC=C(C=C3)NC(=O)NC4=CC=CC(=C4)C(=O)O;57399799;PubChem Bioassay
C_588;Control;GW703087X;CC(=O)NC1=CC=CC(=C1)C#CC2=CN=CN=C2NC3=CC(=C(C=C3)OCC4=CC(=CC=C4)F)Cl;11656050;PubChem Bioassay
C_589;Control;GW708336X;C1CC1NC2=NC=CC(=N2)C3=C4C=CC(=NN4N=C3)N5CCOCC5;10193464;PubChem Bioassay
C_590;Control;GW708893X;CC1=C(C=C(C=C1)C2=NN=C(O2)C)C3=CC=C(C=C3)C(=O)NCC4=CC=C(C=C4)Cl;10295475;PubChem Bioassay
C_591;Control;GW709042A;C1=CC=C(C=C1)C(=O)NC2=NC3=C(N2)C=C(C=C3)OC4=CC=C(C=C4)NC(=O)NC5=C(C=CC(=C5)C(F)(F)F)F;57403317;PubChem Bioassay
C_592;Control;GW734508X;CC1=NN=C(O1)C2=CC=CC(=C2)C3=CC=C(C=C3)C(=O)NCC4CC4;25093474;PubChem Bioassay
C_593;Control;GW743024X;CC1=C(C=C(C=C1)NC(=O)C2=COC=C2)C3=CC=C(C=C3)C(=O)NCC4CC4;44593640;PubChem Bioassay
C_594;Control;GW759710A;C1=CC(=CC(=C1)NC2=NC=CC(=N2)NC3=CC(=CC=C3)F)C(=O)N;57398149;PubChem Bioassay
C_595;Control;GW768505A;COC1=CC=C(C=C1)C2=C(C3=C(N=CN=C3O2)N)C4=CC=C(C=C4)NC(=O)NC5=C(C=CC(=C5)C(F)(F)F)F;57391096;PubChem Bioassay
C_596;Control;GW770220A;CC1=NN(C2=C1C=CC(=C2)N(C)C3=NC(=NC=C3)NC4=CC(=CC=C4)S(=O)(=O)N)C;24949545;PubChem Bioassay
C_597;Control;CHEMBL181361;C1=CC=NC(=C1)C2=C(SC(=N2)N)C3=NC4=C(C=C3)N=CC=C4;9922527;PubChem Bioassay
C_598;Control;GW770249A;C1=CC(=CC=C1C2=COC3=NC=NC(=C23)N)NC(=O)NC4=C(C=CC(=C4)C(F)(F)F)F;44536036;PubChem Bioassay
C_599;Control;GW770249X;C1=CC(=CC=C1C2=COC3=NC=NC(=C23)N)NC(=O)NC4=C(C=CC(=C4)C(F)(F)F)F;10113568;PubChem Bioassay
C_600;Control;GW771127A;CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC(=CC=C4)S(=O)(=O)N;57398144;PubChem Bioassay
C_601;Control;GW778894X;C1=CC(=CC(=C1)NC2=NC=CC(=N2)C3=C4C=CC=NN4N=C3)C#N;10308522;PubChem Bioassay
C_602;Control;GW779439X;CN1CCN(CC1)C2=C(C=C(C=C2)NC3=NC=CC(=N3)C4=C5C=CC=NN5N=C4)C(F)(F)F;10173796;PubChem Bioassay
C_603;Control;GW780056X;CCN(CC)CC1=CC=C(C=C1)NC2=NC=CC(=N2)C3=C4C=CC=NN4N=C3;10215776;PubChem Bioassay
C_604;Control;GW780159X;C1=CC(=CC(=C1)Cl)C2=C(SC(=N2)N)C3=NC4=C(C=C3)N=CC=C4;11473228;PubChem Bioassay
C_605;Control;GW782612X;C1=CC(=CC(=C1)NC2=NC=CC(=N2)NC3=CC=CC4=C3C=NN4)C(=O)N;24896610;PubChem Bioassay
C_606;Control;GW784307A;CN(C)CCNC(=O)C1=CC=C(C=C1)C=NNC2=C3C=NN(C3=NC=N2)C4=CC(=CC=C4)OC;57396353;PubChem Bioassay
C_607;Control;GW784752X;COC1=CC=CC(=C1)N2C3=NC=NC(=C3C=N2)NN=CC4=CC=NC=C4;9604911;PubChem Bioassay
C_608;Control;CHEMBL182419;C1CCC(C1)C(=O)NC2=C3C=C(OC3=NC=N2)C4=CN=CC=C4;6539758;15225695
C_609;Control;GW788388;C1COCCC1NC(=O)C2=CC=C(C=C2)C3=NC=CC(=C3)C4=C(NN=C4)C5=CC=CC=N5;10202642;16570917
C_610;Control;GW794607X;CCCNC1=CC(=CC=C1)N2C3=NC=NC(=C3C=N2)NN=CC4=CC=NC=C4;9604926;PubChem Bioassay
C_611;Control;GW795486X;C1=CC(=CC=C1C2=COC3=NC=NC(=C23)N)NC(=O)NC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F;23646936;PubChem Bioassay
C_612;Control;GW795493X;C1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=COC4=NC=NC(=C34)N)C(F)(F)F;23646938;PubChem Bioassay
C_613;Control;GW799251X;C1=CC(=CC(=C1)F)COC2=C(C=C(C=C2)NC3=NC=NC=C3C#CC4=NC(=NC=C4)N)Cl;11640889;PubChem Bioassay
C_614;Control;GW801372X;COC1=CC(=CC(=C1)NC2=NC=CC(=N2)C3=C4C=CC=NN4N=C3)OC;11163861;PubChem Bioassay
C_615;Control;GW804482X;COC1=CC=CC(=C1)COC2=C(SC(=C2)N3C=NC4=CC=CC=C43)C(=O)N;25263078;PubChem Bioassay
C_616;Control;GW805758X;CC(C)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=C4C=CC=NN4N=C3;6539364;PubChem Bioassay
C_617;Control;GW806290X;C1COC2=C(O1)C=CC(=C2)NC3=NC=CC(=N3)C4=C5C=CC=NN5N=C4;6539369;PubChem Bioassay
C_618;Control;GW806742X;CN(C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)OC(F)(F)F)C3=NC(=NC=C3)NC4=CC(=CC=C4)S(=O)(=O)N;5329829;PubChem Bioassay
C_619;Control;CHEMBL1834114;C1CC1N2C=C(C(=O)C3=C(C(=C(C(=C32)F)NCCCC4=CC=CC=C4)F)N)C(=O)O;16738711;21873061
C_620;Control;GW807930X;CC(=O)NCC1=CC(=CC=C1)C#CC2=CN=CN=C2NC3=CC(=C(C=C3)OCC4=CC(=CC=C4)F)Cl;11605761;PubChem Bioassay
C_621;Control;GW807930X;COC1=CC=C(C=C1)COC2=C(C=C(C=C2)CC3=CN=C(N=C3N)N)OC;11617559;PubChem Bioassay
C_622;Control;GW807930X;CN1CCC(CC1)(C(=O)N)N(C)CC2=CC3=C(C=C2OC)N=CN=C3NC4=C(C(=CC=C4)Cl)F;11620055;16516473
C_623;Control;GW807930X;CCOC1=C(C(=CC(=N1)NC(=O)CC2=C(C=CC(=C2)OC)OC)N)C#N;11624601;16759099
C_624;Control;GW807982X;CCOC1=NN2C(=C(C=N2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C(F)(F)F)OC)C=C1;6539390;PubChem Bioassay
C_625;Control;GW809885X;CC1=NN(C2=NC=NC(=C12)NN=C(C)C3=CC=NC=C3)C4=CC(=CC=C4)OC;9604970;PubChem Bioassay
C_626;Control;GW809897X;CN(C1=CC=C(C=C1)NC(=O)NC2=C(C=CC=C2Cl)Cl)C3=NC(=NC=C3)NC4=CC=CC(=C4)CS(=O)(=O)C;5329831;PubChem Bioassay
C_627;Control;GW810372X;COC1=NN2C(=C(C=N2)C3=NC(=NC=C3)NC4=CC(=CC=C4)OC(F)(F)F)C=C1;6539385;PubChem Bioassay
C_628;Control;GW811168X;COC1=CC=CC(=C1)N2C3=NC=NC(=C3C=N2)NN=CC4=CC=C(C=C4)S(=O)(=O)C;9604948;PubChem Bioassay
C_629;Control;GW811761X;CCOC1=NN2C(=C(C=N2)C3=NC(=NC=C3)NC4=CC=CC(=C4)C(F)(F)F)C=C1;6539382;PubChem Bioassay
C_630;Control;CHEMBL1834318;C1CCC(C1)N2C=C(C(=O)C3=C(C(=C(C(=C32)F)NCCNC4=CC=CC=N4)F)N)C(=O)O;24753849;21873061
C_631;Control;GW814408X;COC1=CC=CC(=C1)C2=CNC3=C2N=CN=C3NN=CC4=CC=NC=C4;9604912;PubChem Bioassay
C_632;Control;GW817394X;COC1=CC=CC(=C1)N2C3=NC=NC(=C3C=N2)NN=CC4=CC(=CC=C4)F;9604922;PubChem Bioassay
C_633;Control;GW817396X;COC1=CC=CC(=C1)N2C3=NC=NC(=C3C=N2)NN=CC4=CC=C(C=C4)F;9604943;PubChem Bioassay
C_634;Control;GW819077X;C1=CC=C(C=C1)C2=NN3C(=C(C=N3)C4=NC(=NC=C4)NC5=CC=CC(=C5)C(F)(F)F)C=C2;6539397;PubChem Bioassay
C_635;Control;GW819230X;CC1=CC=C(C=C1)C2=CC3=C(N=CN=C3O2)NC(=O)C4CC4;6539751;PubChem Bioassay
C_636;Control;GW824645A;C1=CC(=CC(=C1)S(=O)(=O)N)NC2=NNC(=C2)C3=CC=C(C=C3)F;57393604;PubChem Bioassay
C_637;Control;GW827099X;C1COC2=C(O1)C=CC(=C2)NC3=NC=CC(=N3)C4=C5C=CC=NN5N=C4C6=CC=C(C=C6)F;6539409;PubChem Bioassay
C_638;Control;GW827102X;C1COC2=C(O1)C=CC(=C2)NC3=NC=CC(=N3)C4=C5C=CC=NN5N=C4C6=CC(=CC=C6)C(F)(F)F;6539422;PubChem Bioassay
C_639;Control;GW827105X;COC1=CC=C(C=C1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC(=C5)C(F)(F)F)C=CC=N3;6539411;PubChem Bioassay
C_640;Control;GW827396X;COC1=CC=C(C=C1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC(=C(C=C5)F)F)C=CC=N3;6539412;PubChem Bioassay
C_641;Control;CHEMBL1834323;CC1COC2=C3N1C=C(C(=O)C3=C(C(=C2NCCNC4=CC=CC=N4)F)N)C(=O)O;53484135;21873061
C_642;Control;GW828525X;C1COC2=C(O1)C=CC(=C2)NC3=NC=CC(=N3)C4=C5C=CC=NN5N=C4C6=CC=C(C=C6)C(F)(F)F;6539418;PubChem Bioassay
C_643;Control;GW828529X;C1=CC2=C(C(=NN2N=C1)C3=CC=C(C=C3)C(F)(F)F)C4=NC(=NC=C4)NC5=CC(=C(C=C5)F)F;6539417;PubChem Bioassay
C_644;Control;GW829055X;C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=C4C=CC=NN4N=C3C5=CC=C(C=C5)Cl;6539424;PubChem Bioassay
C_645;Control;GW829115X;COC1=CC=C(C=C1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC(=C(C=C5)Cl)C(F)(F)F)C=CC=N3;6539413;PubChem Bioassay
C_646;Control;GW829115X;COC1=CC=C(C=C1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC6=C(C=C5)OCCO6)C=CC=N3;6539414;PubChem Bioassay
C_647;Control;GW829874X;COC1=CC=CC(=C1)C=NNC2=C3C=NN(C3=NC=N2)C4=CC(=CC=C4)OC;9604940;PubChem Bioassay
C_648;Control;GW829877X;CC1=CC=C(C=C1)C=NNC2=C3C=NN(C3=NC=N2)C4=CC(=CC=C4)OC;9604958;PubChem Bioassay
C_649;Control;GW829906X;CC1=NN2C(=C(C(=N2)C3=CC=CC=C3)C4=NC(=NC=C4)NC5=CC=CC(=C5)C(F)(F)F)C=C1;6539430;PubChem Bioassay
C_650;Control;GW830263A;CN1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=C(C=C3)N(C)C4=NC(=NC=C4)NC5=CC=C(C=C5)CS(=O)(=O)C;57398145;PubChem Bioassay
C_651;Control;GW830900A;CN(C)CCNC(=O)NC1=CC=C(C=C1)N(C)C2=NC(=NC=C2)NC3=CC=C(C=C3)CS(=O)(=O)C;57403316;PubChem Bioassay
C_652;Control;CHEMBL1834324;CC(C)C1COC2=C3N1C=C(C(=O)C3=C(C(=C2NCCNC4=CC=CC=N4)F)N)C(=O)O;56665084;21873061
C_653;Control;GW831090X;C1=CC(=CC(=C1)O)C2=CC(=NN2)NC3=CC=C(C=C3)S(=O)(=O)N;6539620;PubChem Bioassay
C_654;Control;GW831091X;C1=CC(=CC=C1NC2=NNC(=C2)C3=CC(=C(C=C3)O)F)S(=O)(=O)N;135435019;PubChem Bioassay
C_655;Control;GW832467X;CC1=NN2C(=C(C(=N2)C3=CC=C(C=C3)C(F)(F)F)C4=NC(=NC=C4)NC5=CC6=C(C=C5)OCCO6)C=C1;6539439;PubChem Bioassay
C_656;Control;GW833373X;CC1=NN2C(=C(C(=N2)C3=CC=C(C=C3)F)C4=NC(=NC=C4)NC5=CC=CC=C5)C=C1;6539440;PubChem Bioassay
C_657;Control;GW843682X;COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=CC=C4C(F)(F)F)OC;9826308;PubChem Bioassay
C_658;Control;GW852849X;COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=CC=C4Cl)OC;25263092;PubChem Bioassay
C_659;Control;GW853606;C1=CC=C(C(=C1)COC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)C(F)(F)F)C(=O)N)Br;25263088;PubChem Bioassay
C_660;Control;GW853609X;C1=CC=C(C(=C1)COC2=C(SC(=C2)N3C=NC4=C3C=CC(=C4)C(F)(F)F)C(=O)N)Br;25263087;PubChem Bioassay
C_661;Control;GW869810X;C1COCCN1C(=O)OC2CC(NC2)C#CC3=CC4=C(S3)C(=NC=N4)NC5=CC(=C(C=C5)OCC6=CC(=CC=C6)F)Cl;11284937;PubChem Bioassay
C_662;Control;GW876790X;CCN1C2=C(C=NC=C2C(=O)NCCNC)N=C1C3=NON=C3N;25023715;PubChem Bioassay
C_663;Control;CHEMBL1834330;C1CCC2(C1)COC3=C4N2C=C(C(=O)C4=C(C(=C3NCCNC5=CC=CC=N5)F)N)C(=O)O;25195477;21873061
C_664;Control;Haloperidol;C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F;3559;20686905
C_665;Control;INH;C1=CN=CC=C1C(=O)NN;3767;28556920
C_666;Control;L-779450;C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC(=C(C=C4)Cl)O;9950176;16260133
C_667;Control;Lamivudine;C1C(OC(S1)CO)N2C=CC(=NC2=O)N;60825;30233379
C_668;Control;Lapatinib;CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl;208908;15711537
C_669;Control;L-luciferin;C1C(N=C(S1)C2=NC3=C(S2)C=C(C=C3)O)C(=O)O;135750019;25768698
C_670;Control;Lopinavir;CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC3=CC=CC=C3)NC(=O)C(C(C)C)N4CCCNC4=O)O;92727;30233379
C_671;Control;Meridianin G;C1=CC=C2C(=C1)C(=CN2)C3=NC(=NC=C3)N;400433;26048785
C_672;Control;Meriolin 1;C1=CC2=C(NC=C2C3=NC(=NC=C3)N)N=C1;11637090;27217002
C_673;Control;CHEMBL185710;CCN1C2=C(C=CN=C2)N=C1C3=NON=C3N;44397010;PubChem Bioassay
C_674;Control;NAcetyl-L-cysteine;CC(=O)NC(CS)C(=O)O;12035;22732400
C_675;Control;Neflamapimod;C1=CC(=C(C(=C1)Cl)C2=C3C=CC(=NN3C=NC2=O)SC4=C(C=C(C=C4)F)F)Cl;3038525;15711537
C_676;Control;N-Phenyl-1H-indazole-3-carboxamide;C1=CC=C(C=C1)NC(=O)C2=NNC3=CC=CC=C32;9341021;26995531
C_677;Control;NU-7441;C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC5=C4SC6=CC=CC=C56;11327430;16302822
C_678;Control;Olanzapine;CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C;135398745;20686905
C_679;Control;Oleic acis;CCCCCCCCC=CCCCCCCCC(=O)O;445639;30233379
C_680;Control;Palmitate;CCCCCCCCCCCCCCCC(=O)O;985;PubChem Bioassay
C_681;Control;Panabinostat;CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)C=CC(=O)NO;6918837;22408261
C_682;Control;Peletinib;CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C#N)NC(=O)C=CCN(C)C;6445562;15711537
C_683;Control;CHEMBL187985;CCN1C2=C(C(=NC=C2)N3CCCC3)N=C1C4=NON=C4N;44397201;PubChem Bioassay
C_684;Control;PF-3758309;CC1=NC2=C(C(=N1)NC3=NNC4=C3CN(C4(C)C)C(=O)NC(CN(C)C)C5=CC=CC=C5)SC=C2;25227462;27167326
C_685;Control;PP121;C1CCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CN=C5C(=C4)C=CN5)N;24905142;18849971
C_686;Control;PP242;CC(C)N1C2=NC=NC(=C2C(=N1)C3=CC4=C(N3)C=CC(=C4)O)N;135565635;18849971
C_687;Control;PP487;CC(C)N1C2=NC=NC(=C2C(=N1)C3=CC(=C(C=C3)Br)O)N;24905145;18849971
C_688;Control;Pyrazolanthrone;C1=CC=C2C(=C1)C3=NNC4=CC=CC(=C43)C2=O;8515;15711537
C_689;Control;PYRAZOLOPYRIDAZINE 1;COC1=CC=CC(=C1)NC2=NC=CC(=N2)C3=C4C=CC=NN4N=C3;6539361;PubChem Bioassay
C_690;Control;Quetiapine;C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42;5002;20686905
C_691;Control;RepSox;CC1=NC(=CC=C1)C2=C(C=NN2)C3=NC4=C(C=C3)N=CC=C4;449054;PubChem Bioassay
C_692;Control;Riboxistaurin;CN(C)CC1CCN2C=C(C3=CC=CC=C32)C4=C(C5=CN(CCO1)C6=CC=CC=C65)C(=O)NC4=O;153999;15711537
C_693;Control;CHEMBL188240;CCN1C2=C(C(=NC=C2)OCC)N=C1C3=NON=C3N;44396990;PubChem Bioassay
C_694;Control;Risperidone;CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F;5073;20686905
C_695;Control;Ritonavir;CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O;392622;30233379
C_696;Control;Ro-0505124;CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC(=C(S3)C(=O)C4=CC5=C(C=C4)OCCO5)N;9911652;16476733
C_697;Control;Rohitukine;CC1=CC(=O)C2=C(O1)C(=C(C=C2O)O)C3CCN(CC3O)C;13422573;27363938
C_698;Control;SB 202190;C1=CC(=CC=C1C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F)O;5169;15711537
C_699;Control;SB-203580;CS(=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F;176155;15711537
C_700;Control;SB-210313;C1COCCN1CCCN2C=NC(=C2C3=CC=NC=C3)C4=CC=C(C=C4)F;9885504;PubChem Bioassay
C_701;Control;SB-220025-R;C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)N)C4=CC=C(C=C4)F;57399802;PubChem Bioassay
C_702;Control;SB-239272;C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)OC4=CC=CC=C4)C5=CC=C(C=C5)F;15872388;PubChem Bioassay
C_703;Control;SB-253226;C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)OC4=CC=CC(=C4)C(F)(F)F)C5=CC=C(C=C5)F;15872407;PubChem Bioassay
C_704;Control;CHEMBL188268;C1=CC(=CC=C1CN)N2C3=C(C=NC=C3)N=C2C4=NON=C4N;44397453;PubChem Bioassay
C_705;Control;SB-278539;C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)OC4=CC=C(C=C4)Cl)C5=CC=C(C=C5)F;18536627;PubChem Bioassay
C_706;Control;SB-284847-BT;CC1=C(C(=CC=C1)OC2=NC=CC(=N2)C3=C(N=CN3C4CCNCC4)C5=CC=C(C=C5)F)C;56604024;PubChem Bioassay
